0	94	399	319	0.96735560894
197	118	379	287	0.959199011326
208	94	296	259	0.938738524914
151	77	399	249	0.93794554472
0	239	399	319	0.845101416111
178	199	372	265	0.825492858887
222	211	379	287	0.782859146595
30	217	397	273	0.622983396053
234	247	399	303	0.617552518845
0	104	399	204	0.596472799778
225	111	271	255	0.562281966209
84	239	344	271	0.471341580153
231	199	291	259	0.456104546785
227	149	314	255	0.451458066702
167	272	331	319	0.442036807537
151	77	273	217	0.42564612627
0	165	238	307	0.393018752337
187	228	399	256	0.336856901646
247	211	338	256	0.320457726717
217	256	319	295	0.313897788525
0	97	247	272	0.307195067406
169	293	399	319	0.256722688675
264	165	399	259	0.23955231905
0	0	399	184	0.197319224477
0	295	303	319	0.186515167356
176	272	331	289	0.162487611175
176	117	365	196	0.138167113066
275	211	317	259	0.119397498667
264	167	317	259	0.11360411346
167	299	293	319	0.111045300961
225	111	266	184	0.102404497564
270	224	376	265	0.101170368493
224	132	271	204	0.101010337472
0	107	225	184	0.0996537134051
248	217	278	259	0.0887064486742
74	0	351	52	0.0850940719247
81	114	399	170	0.0817486047745
236	201	271	242	0.0776374042034
250	200	351	238	0.0724715664983
277	256	374	273	0.0686450973153
282	299	399	319	0.0652232244611
10	45	160	121	0.0649843364954
0	0	128	118	0.063449434936
277	245	344	265	0.0620303228498
227	159	252	255	0.0619517676532
30	217	397	235	0.0520346239209
314	292	399	314	0.0513826310635
245	111	399	204	0.0512692369521
88	0	208	121	0.0496864318848
84	251	240	273	0.0494361706078
275	211	301	249	0.0490479655564
0	0	75	273	0.0461743585765
250	0	399	115	0.0454611666501
8	295	158	319	0.0422897152603
0	167	75	307	0.0421185232699
278	247	316	261	0.0414375811815
250	0	347	74	0.0410600528121
263	256	319	278	0.0409671850502
84	256	158	271	0.0405325889587
171	297	238	311	0.040216371417
270	241	319	258	0.0394135676324
178	221	250	258	0.0393806546926
222	104	259	155	0.0388813614845
176	95	234	217	0.0373742803931
169	307	233	319	0.0372283533216
118	38	298	118	0.0370148196816
287	211	338	245	0.0342077054083
38	110	74	272	0.0326930433512
203	95	264	177	0.0321866832674
351	293	399	309	0.0314326807857
217	286	266	295	0.0311951898038
0	26	72	119	0.0308423638344
301	234	399	254	0.0277752168477
328	0	399	110	0.0267206467688
303	247	381	273	0.0266961976886
118	45	234	104	0.0250679962337
150	0	349	118	0.0247939117253
30	42	128	90	0.0246555805206
301	234	347	251	0.024588406086
74	0	255	29	0.0242405161262
15	56	93	118	0.022240113467
316	8	347	114	0.0221229679883
203	107	225	135	0.0216197967529
0	107	225	135	0.0208549574018
203	107	225	121	0.0200390294194
125	259	158	269	0.0198177602142
264	142	307	206	0.0194978415966
210	119	225	135	0.0193985551596
208	94	224	118	0.0187327750027
333	52	347	110	0.0187047347426
0	0	213	64	0.0183446705341
118	0	351	15	0.0166015625
275	217	291	248	0.0163718014956
243	239	271	259	0.0158766433597
81	119	225	170	0.0145994005725
234	84	257	100	0.0141322081909
0	0	102	57	0.0139394439757
284	214	296	248	0.0138946278021
72	0	128	64	0.0137520479038
192	119	227	196	0.0136195151135
141	0	229	70	0.0135796135291
286	166	365	176	0.0134055614471
263	114	399	165	0.0130151463673
178	79	254	114	0.0129188774154
203	43	266	69	0.0128522152081
213	47	234	62	0.0127255599946
250	0	354	19	0.012567486614
169	0	284	57	0.0124209336936
333	0	354	110	0.0123283239082
236	112	278	167	0.0122513249516
248	217	271	234	0.0122503461316
114	0	167	117	0.0122341616079
316	256	376	265	0.0119878388941
363	239	399	254	0.0119394445792
0	0	238	136	0.0117549654096
0	0	37	108	0.0116808796301
0	110	37	183	0.0112676341087
150	49	236	70	0.011244436726
0	177	37	201	0.0110663380474
