2	19	319	239	0.793384432793
35	60	319	152	0.791790246964
77	80	316	195	0.79153496027
4	63	203	136	0.789989352226
81	85	191	150	0.769611537457
95	100	275	160	0.753139555454
112	46	317	123	0.740897834301
2	92	163	156	0.705739915371
29	112	211	216	0.693028151989
94	95	193	131	0.686967015266
33	105	221	151	0.682824909687
36	85	182	130	0.664772868156
0	0	319	114	0.655807316303
108	82	319	138	0.621617674828
1	28	138	150	0.61906349659
127	32	283	92	0.595598697662
2	143	316	237	0.593526780605
81	99	139	150	0.571738958359
91	104	156	131	0.566723227501
33	117	221	139	0.559764683247
108	85	165	109	0.551886022091
16	0	175	92	0.546719431877
136	84	182	152	0.537894129753
108	85	182	123	0.519200205803
2	118	139	239	0.507795155048
4	87	189	107	0.498913437128
183	13	319	156	0.498150736094
77	80	316	113	0.48180565238
221	94	317	239	0.466060250998
155	0	286	68	0.448944300413
118	0	223	79	0.437304675579
56	132	111	223	0.420553743839
45	208	278	239	0.415919184685
108	96	155	117	0.39692518115
146	144	278	239	0.391989022493
187	0	319	94	0.367536991835
2	92	66	239	0.365169167519
94	104	125	131	0.360131055117
155	95	193	118	0.356820762157
39	172	139	229	0.351658254862
128	97	163	113	0.347966820002
127	32	211	63	0.305986464024
220	29	286	68	0.305881947279
8	207	184	237	0.285799711943
2	0	90	194	0.283612936735
31	28	127	92	0.283538103104
38	94	127	119	0.277045994997
4	63	175	95	0.251273423433
117	105	142	113	0.249456986785
176	58	249	92	0.247072845697
221	94	317	156	0.247037187219
232	41	278	68	0.244845822453
167	82	303	118	0.243865743279
160	19	319	51	0.240085348487
117	105	155	117	0.237159952521
152	87	180	111	0.232111409307
55	207	139	230	0.229913070798
36	100	105	130	0.229367107153
227	39	306	92	0.227412909269
227	11	319	65	0.226247996092
2	196	118	239	0.211808279157
108	96	127	113	0.201343983412
31	112	100	140	0.198362275958
146	157	203	239	0.192755222321
4	83	127	123	0.187845543027
95	120	142	144	0.18242162466
182	58	225	82	0.179848670959
196	206	278	239	0.178264856339
135	114	153	123	0.176954820752
107	129	280	171	0.174362659454
77	80	316	95	0.170484960079
258	40	282	67	0.167982086539
227	67	306	92	0.165670186281
71	119	127	150	0.165235325694
2	0	64	92	0.164941176772
186	32	211	54	0.164102077484
101	30	152	63	0.158922180533
2	92	38	224	0.158553823829
245	44	280	63	0.15801076591
204	0	272	22	0.157033979893
127	45	152	63	0.155711978674
197	0	214	76	0.155284777284
155	13	184	45	0.15274964273
242	117	278	239	0.146645903587
115	112	136	122	0.146009847522
104	218	278	239	0.144990041852
67	0	129	59	0.141377061605
111	118	148	138	0.140311941504
210	69	225	82	0.137099206448
2	118	93	156	0.127386242151
183	184	235	225	0.123757198453
221	28	254	44	0.122738137841
221	28	230	44	0.121525868773
261	61	285	77	0.120088025928
84	105	117	151	0.118658550084
114	115	207	195	0.118409961462
155	13	184	27	0.117892667651
2	209	66	239	0.117393955588
182	58	201	71	0.117274828255
231	38	259	52	0.110306024551
276	65	319	92	0.109890632331
271	44	280	62	0.109701797366
136	119	173	152	0.105508059263
232	31	254	38	0.104522958398
29	112	111	182	0.104022651911
210	65	239	83	0.103213831782
170	25	180	45	0.101412080228
138	119	176	136	0.101149313152
279	66	302	90	0.100907146931
136	119	273	151	0.0985283628106
177	102	287	168	0.0957846567035
74	129	100	151	0.0938571020961
238	102	287	168	0.0927926823497
197	64	207	76	0.0918942093849
81	119	100	139	0.0909175276756
56	25	114	67	0.0894315317273
45	219	110	239	0.0889764651656
170	143	211	216	0.0871039927006
146	177	187	216	0.085725300014
204	0	225	20	0.0851045548916
261	0	319	92	0.083458147943
276	39	319	94	0.0815190672874
114	46	129	58	0.0802452862263
261	6	272	22	0.0793696865439
261	0	316	31	0.0790174230933
7	95	93	125	0.076567530632
2	54	62	92	0.0763591825962
160	143	273	194	0.0762244984508
271	93	319	138	0.0753753557801
103	0	127	31	0.0743109434843
103	0	129	59	0.0736544802785
114	153	280	171	0.0732362866402
67	230	304	239	0.0709914267063
160	19	190	37	0.0701895207167
189	0	319	13	0.0698332488537
