2	35	319	239	0.835185408592
119	46	276	153	0.833220779896
93	0	223	143	0.833163738251
2	0	275	156	0.829932034016
74	74	215	190	0.823533952236
125	84	214	151	0.821763217449
128	0	319	129	0.819087207317
4	94	316	194	0.784708559513
42	132	319	239	0.784666955471
0	0	162	239	0.691975176334
2	105	152	227	0.650094211102
60	78	197	142	0.587875664234
18	10	191	112	0.577006220818
2	52	189	125	0.576667428017
128	23	201	118	0.504238963127
1	174	283	239	0.490120917559
1	185	156	239	0.472371280193
193	0	239	129	0.466166824102
167	14	265	102	0.454652011395
170	74	290	160	0.448337316513
184	15	214	139	0.436879783869
60	112	186	142	0.401281893253
186	37	265	79	0.394497573376
197	0	217	129	0.388373017311
184	0	319	81	0.376406669617
186	13	223	79	0.370733946562
2	0	207	70	0.35804694891
2	201	299	221	0.355347543955
125	109	160	151	0.340937912464
23	133	238	184	0.333288908005
148	6	217	97	0.32651284337
0	0	59	239	0.314213931561
170	111	290	148	0.309845119715
125	0	203	59	0.309467375278
93	0	158	116	0.309001028538
119	129	170	151	0.303045839071
220	136	319	239	0.296172112226
166	74	237	142	0.294609844685
125	0	275	66	0.290946662426
183	84	203	117	0.279205530882
184	83	214	139	0.272686392069
196	37	228	77	0.271214723587
117	134	304	191	0.268073230982
197	14	239	75	0.267296642065
203	60	319	148	0.266728669405
143	113	170	136	0.259188950062
208	46	271	85	0.253763973713
189	90	204	143	0.248875111341
31	200	220	239	0.246830642223
211	46	317	114	0.245709359646
193	15	211	106	0.242864027619
186	17	201	79	0.242349296808
31	63	148	117	0.217480152845
111	0	173	48	0.21297544241
15	151	88	227	0.212929964066
67	25	191	64	0.209180682898
1	189	70	239	0.204465061426
67	0	156	45	0.204291656613
182	70	208	120	0.204025834799
196	70	220	102	0.203468963504
254	166	319	216	0.198571443558
33	12	104	99	0.197544693947
136	85	175	129	0.197420090437
76	61	119	90	0.1905195117
122	198	283	239	0.178059011698
2	0	87	125	0.176206380129
160	86	214	127	0.175395220518
122	94	172	149	0.173211619258
167	14	200	65	0.167272463441
66	32	110	92	0.158773839474
145	40	176	61	0.157269269228
2	94	74	125	0.147490486503
214	96	272	118	0.144777625799
114	17	152	48	0.137367159128
153	26	190	63	0.136224910617
214	96	239	116	0.132202893496
35	0	118	42	0.12655313313
211	17	275	66	0.126138061285
2	0	45	113	0.123920030892
110	0	134	47	0.119308181107
263	125	319	224	0.117677524686
206	87	214	125	0.117543026805
196	0	269	47	0.114384442568
232	47	247	64	0.11274831742
112	97	158	116	0.110308215022
232	46	271	69	0.109894499183
11	228	262	239	0.109877333045
103	94	124	108	0.108355425298
196	86	220	126	0.107534222305
108	197	186	239	0.10633096844
73	60	127	71	0.105267629027
1	199	45	239	0.103203982115
93	0	134	69	0.0967604443431
211	52	242	70	0.0962381139398
93	51	129	69	0.091711089015
21	0	35	108	0.0914075523615
74	11	118	39	0.0905581340194
16	17	59	111	0.0899730920792
2	59	47	212	0.0886457711458
88	174	232	222	0.0885634869337
183	92	191	117	0.0880906879902
186	51	196	79	0.0851231515408
214	30	249	66	0.084389962256
247	33	275	58	0.0843817964196
111	193	142	217	0.0838847085834
93	104	128	109	0.0835172683001
46	129	94	192	0.0827737227082
167	38	191	65	0.0826741605997
146	95	172	145	0.0825457200408
124	142	152	156	0.0810715556145
197	14	208	75	0.081011235714
239	29	265	52	0.0799519196153
211	32	227	53	0.0794383138418
124	10	152	39	0.0789522230625
19	77	63	108	0.0783637166023
136	227	317	239	0.0777936130762
80	89	127	109	0.0758074820042
16	93	66	112	0.0756684839725
230	11	295	117	0.0754236057401
160	107	169	126	0.0750074759126
117	134	207	189	0.073865801096
241	102	295	117	0.0736541152
196	90	203	109	0.0736040100455
211	46	290	70	0.0728000923991
282	180	319	239	0.0717387348413
110	0	127	26	0.0714866071939
196	84	203	101	0.0706465542316
2	120	49	192	0.070371106267
230	17	261	33	0.0699634701014
230	17	265	47	0.0686782822013
206	209	299	221	0.0681887194514
153	52	189	106	0.0666524916887
93	88	162	109	0.0658641085029
241	12	283	28	0.063648879528
217	57	307	92	0.0615277960896
143	96	169	124	0.0613123849034
255	125	319	166	0.0608983635902
67	24	94	45	0.0607695132494
143	112	158	129	0.0601286962628
263	0	319	81	0.0584335252643
45	178	93	225	0.0565174967051
224	51	239	58	0.0559168457985
263	0	290	17	0.0556042864919
259	104	316	114	0.0555138066411
249	19	271	28	0.0524007976055
112	184	170	217	0.0520196333528
127	0	156	33	0.0509689897299
263	0	319	30	0.0498833209276
169	78	197	120	0.0493485033512
151	187	232	222	0.0486863404512
262	0	285	10	0.0484780743718
15	151	88	172	0.0467374846339
16	89	129	112	0.0457513555884
31	209	63	227	0.0451494753361
2	173	162	206	0.0450294092298
158	96	169	119	0.0448500812054
33	45	76	72	0.0444942638278
271	45	310	123	0.0434634685516
128	185	232	203	0.041548140347
208	187	232	201	0.0412944927812
282	216	317	239	0.0410555228591
265	12	283	21	0.0409068800509
67	33	93	43	0.0406191460788
285	170	319	210	0.0405231192708
283	106	310	123	0.0399383977056
263	10	319	40	0.0397723466158
87	81	110	92	0.0393728986382
258	46	290	59	0.0389603301883
218	227	283	239	0.0382151454687
148	0	183	33	0.0375544652343
197	106	208	126	0.036934889853
2	118	149	145	0.0368688516319
32	70	59	93	0.0359295010567
2	185	32	214	0.0356533117592
107	229	217	239	0.0355043523014
290	0	319	34	0.0354926288128
271	45	286	74	0.0348096005619
31	200	177	217	0.0335691347718
29	37	42	96	0.0330118350685
128	156	258	214	0.0328440442681
151	200	177	222	0.0323112532496
283	112	304	129	0.0285462774336
39	178	80	203	0.028499757871
19	63	31	107	0.0269848611206
22	17	45	83	0.0257782991976
59	151	93	214	0.0254875198007
11	230	70	239	0.0254741720855
2	5	26	62	0.0251917783171
128	185	163	194	0.0245827827603
31	200	57	216	0.0237699896097
190	17	201	56	0.0235336441547
282	207	319	224	0.0233194716275
183	25	191	64	0.0232466086745
156	133	276	153	0.0222780928016
203	187	254	218	0.0220673009753
166	0	207	45	0.0208217035979
108	155	214	184	0.020729046315
115	176	162	206	0.0206422172487
86	74	100	81	0.0205346383154
2	173	32	205	0.0204616021365
247	150	268	208	0.0201604366302
279	211	299	221	0.0192502625287
33	0	76	48	0.0192464776337
14	227	45	239	0.0191068779677
33	19	47	70	0.0188196599483
271	67	285	78	0.0185784529895
282	229	317	239	0.0175127033144
39	178	107	193	0.0170604493469
283	106	319	149	0.0170045420527
152	133	170	141	0.0169094763696
225	81	316	113	0.0168888792396
218	228	242	239	0.016539182514
88	181	107	193	0.0152807664126
2	120	31	142	0.0144588630646
224	190	232	203	0.0143158566207
64	127	94	145	0.0133249927312
146	230	186	237	0.013186076656
19	63	28	90	0.0124197248369
2	0	38	46	0.0117845721543
203	197	213	207	0.0117405261844
112	206	129	217	0.0116867814213
124	192	143	206	0.0115840099752
74	74	100	160	0.011551624164
172	140	244	160	0.0108664985746
29	77	36	96	0.010671870783
2	0	28	31	0.0106466710567
59	129	93	162	0.0102555155754
297	209	319	239	0.01023664698
108	230	146	239	0.0098293274641
159	26	183	33	0.00917945429683
2	5	19	25	0.00895497389138
80	193	101	207	0.00865010544658
12	45	26	62	0.00849394500256
247	197	261	208	0.00845611281693
21	188	32	205	0.00833598524332
33	30	59	48	0.00812581367791
153	200	177	210	0.0079561136663
199	179	215	189	0.0077577829361
203	210	251	218	0.00758261606097
282	232	302	239	0.00752639211714
151	197	167	215	0.00749071501195
69	203	93	214	0.00644087232649
111	200	177	217	0.0063442569226
23	150	49	164	0.00610518269241
225	153	238	164	0.00598965957761
23	92	31	107	0.0058157145977
23	154	45	161	0.00573819503188
266	227	283	239	0.00548946112394
211	74	239	96	0.00528217293322
241	139	313	168	0.00512634217739
285	172	306	186	0.00479330867529
289	132	319	149	0.00459251925349
208	6	217	49	0.00451260246336
2	118	15	137	0.00405629538
2	201	18	221	0.00403976067901
271	49	316	79	0.00343675725162
2	133	31	144	0.00320154614747
132	233	159	239	0.00298809818923
88	158	105	170	0.00213866308331
252	150	268	159	0.00112613476813
74	152	83	160	0.00112006999552
33	37	42	69	0.000937398523092
304	159	319	208	0.000292398035526
35	96	88	109	0.000216513872147
162	95	172	119	0.000153024680912
175	21	190	51	0.0
32	59	47	89	0.0
292	76	319	125	0.0
136	85	169	111	0.0
158	96	175	129	0.0
60	104	129	112	0.0
165	112	186	142	0.0
60	113	119	118	0.0
170	121	197	148	0.0
146	125	170	136	0.0
103	127	141	145	0.0
292	127	319	141	0.0
132	129	149	141	0.0
64	130	83	143	0.0
227	131	275	148	0.0
43	132	56	144	0.0
241	139	275	151	0.0
191	140	232	150	0.0
2	141	16	212	0.0
4	141	15	175	0.0
172	144	210	153	0.0
207	145	244	160	0.0
189	148	304	191	0.0
59	151	88	166	0.0
201	155	214	166	0.0
300	158	313	168	0.0
148	159	160	168	0.0
15	162	28	172	0.0
108	168	124	184	0.0
46	175	79	192	0.0
100	178	124	191	0.0
1	199	16	239	0.0
307	229	317	239	0.0
23	154	160	168	0.0
88	174	124	193	0.0
152	133	238	164	0.0
88	174	143	206	0.0
148	0	173	20	0.0
197	0	213	14	0.0
152	127	172	145	0.0
214	133	304	172	0.0
289	139	316	152	0.0
282	142	317	160	0.0
57	150	80	161	0.0
142	157	200	189	0.0
80	159	118	185	0.0
63	162	81	170	0.0
115	175	156	186	0.0
248	186	258	195	0.0
297	192	319	210	0.0
220	196	247	214	0.0
115	175	215	189	0.0
63	159	162	170	0.0
42	132	80	161	0.0
201	156	258	195	0.0
285	139	316	186	0.0
64	127	141	146	0.0
63	127	162	170	0.0
293	0	319	14	0.0
148	85	169	97	0.0
149	97	159	121	0.0
170	121	232	151	0.0
156	133	210	153	0.0
224	186	263	209	0.0
81	177	177	213	0.0
220	143	249	164	0.0
