2	30	319	239	0.556228280067
98	0	271	214	0.543211996555
52	0	319	129	0.532571732998
158	8	271	126	0.52845698595
52	72	296	129	0.527338087559
179	0	316	184	0.483975440264
2	90	207	228	0.423911392689
95	51	290	118	0.414019048214
127	21	223	112	0.343906849623
2	0	200	201	0.336622714996
70	0	273	70	0.327391862869
177	94	293	148	0.322262048721
206	0	271	214	0.316156834364
53	111	191	190	0.315786093473
4	136	319	239	0.314675211906
239	0	317	142	0.304734915495
88	35	273	70	0.29514414072
105	94	319	200	0.289342999458
95	63	256	152	0.286404192448
158	42	232	111	0.278988033533
242	0	271	143	0.275905936956
4	182	189	239	0.268058985472
74	13	172	113	0.248590424657
213	11	283	116	0.246543765068
67	176	316	239	0.243193224072
2	0	115	123	0.240014329553
249	33	272	116	0.220915153623
244	81	266	137	0.212442934513
252	60	319	150	0.202301964164
105	129	271	193	0.197576314211
254	86	271	127	0.190579265356
158	21	190	112	0.188768982887
67	199	237	239	0.188419505954
60	129	162	228	0.18000793457
203	136	319	239	0.177750825882
235	0	272	56	0.177100986242
2	7	84	84	0.170526236296
213	27	256	109	0.168068543077
248	22	256	90	0.163551449776
95	51	290	72	0.163543313742
84	52	167	121	0.160513803363
2	123	197	160	0.158332705498
98	90	227	163	0.158212855458
239	0	319	54	0.156700059772
249	33	263	85	0.154810920358
42	61	107	117	0.153152957559
23	151	138	227	0.14821767807
263	0	319	86	0.147818610072
2	30	84	239	0.14059305191
74	37	90	111	0.139587566257
215	26	239	59	0.138896435499
159	0	245	54	0.134970083833
160	208	316	239	0.133259236813
159	118	194	157	0.130136266351
207	109	316	154	0.12652336061
63	0	104	79	0.124998614192
2	72	108	123	0.120124652982
14	199	117	237	0.117651470006
244	81	258	117	0.1107391119
158	8	175	111	0.108496569097
70	0	163	50	0.108304493129
213	69	256	152	0.10114979744
74	60	86	111	0.100127696991
199	40	231	60	0.0982056856155
191	42	232	69	0.0980845838785
86	44	104	79	0.0970414802432
86	52	111	97	0.0934854745865
4	186	47	236	0.0923565104604
2	143	79	239	0.0922432020307
261	86	269	118	0.0898984223604
43	75	115	103	0.0894846394658
220	94	293	122	0.0891240239143
127	63	190	105	0.0886664539576
74	0	111	112	0.0876682400703
84	0	111	47	0.0841625779867
158	90	207	139	0.081120416522
249	0	271	34	0.0809465348721
118	129	224	143	0.0798097327352
177	95	220	148	0.0794911310077
5	53	74	115	0.0780238211155
18	137	98	189	0.0772252231836
235	30	258	56	0.0745067745447
263	0	297	54	0.0728866755962
2	143	56	206	0.0704263225198
88	35	111	47	0.0682125464082
179	126	194	148	0.0642247349024
228	71	251	95	0.0639347881079
265	42	317	86	0.0585012510419
279	0	317	57	0.0578395836055
134	116	184	175	0.0569536946714
256	43	273	70	0.05556140095
220	189	295	222	0.0548740290105
258	0	271	14	0.0542540661991
289	12	304	51	0.0535182543099
57	167	115	226	0.0509800426662
114	114	211	149	0.050804335624
289	12	319	69	0.0498218052089
190	174	317	227	0.0492277666926
2	15	49	60	0.0484414212406
176	92	190	105	0.0472651273012
177	90	203	116	0.0469115935266
2	82	55	115	0.0460501275957
249	7	262	34	0.0444144271314
289	31	302	51	0.0429769344628
28	0	184	38	0.0416908711195
231	214	317	239	0.0416272841394
259	12	271	35	0.0402316786349
63	0	84	52	0.0400982126594
280	201	319	239	0.0399822331965
60	201	117	228	0.0398600399494
159	120	182	148	0.0394697785378
211	0	258	32	0.0387885123491
132	27	208	68	0.0370664820075
303	114	316	125	0.036500621587
184	116	207	139	0.035118535161
2	74	39	90	0.0344430357218
95	105	187	129	0.0334016159177
84	0	94	38	0.0324140675366
2	62	18	76	0.0323915965855
278	0	303	28	0.0314762853086
160	129	224	198	0.0302083529532
167	0	182	13	0.0286389291286
125	32	145	50	0.0277723930776
279	174	317	219	0.0254135504365
2	94	53	239	0.024544749409
90	0	104	35	0.02400149405
197	190	286	204	0.0225994773209
176	193	197	215	0.0225380063057
245	131	254	142	0.0223011001945
124	182	162	215	0.0211599431932
19	72	69	117	0.0202453546226
2	30	15	75	0.0199321359396
2	83	25	107	0.0196598470211
42	200	74	222	0.0195414610207
232	26	239	59	0.0182152949274
158	8	175	40	0.0180148184299
190	184	232	215	0.0179976895452
266	58	289	84	0.0177098363638
114	130	146	146	0.017166454345
285	56	302	76	0.0171405822039
279	79	296	100	0.0160506293178
268	83	287	115	0.0153033286333
50	133	111	182	0.0148421339691
177	96	193	124	0.0144890509546
268	42	302	76	0.0143067464232
23	199	43	215	0.0142341256142
152	222	214	239	0.0139538608491
158	0	184	30	0.0139338709414
206	108	220	122	0.0138708762825
197	191	227	204	0.013665933162
2	65	23	79	0.0135827288032
158	96	177	111	0.0134624056518
273	57	289	76	0.0134286880493
84	0	94	14	0.013389069587
190	184	213	196	0.0125067457557
77	80	94	112	0.0124207623303
269	72	296	100	0.011873871088
2	30	11	60	0.0115065090358
300	19	319	59	0.0114735998213
112	129	162	215	0.0113345086575
132	61	145	68	0.011078722775
142	182	162	192	0.0101334117353
271	51	290	60	0.00990705192089
59	200	74	215	0.0098486058414
67	222	237	239	0.0096905566752
43	75	67	103	0.00899406522512
207	204	223	214	0.00809281691909
57	167	80	189	0.00771835073829
268	191	290	205	0.00730440765619
224	11	238	21	0.00729680433869
238	19	248	40	0.00728117674589
