195	97	356	273	0.92738866806
0	105	399	319	0.926856696606
195	105	268	269	0.889382898808
201	40	284	249	0.798567354679
195	180	316	273	0.769370794296
0	112	399	211	0.751595079899
0	227	399	319	0.73381459713
195	227	296	275	0.413050383329
35	247	383	282	0.312099725008
252	162	399	319	0.29694288969
120	42	399	153	0.254141658545
204	127	241	261	0.203002035618
169	275	399	319	0.202994033694
0	258	266	319	0.202632516623
213	111	264	211	0.197220802307
330	100	399	283	0.15746717155
120	118	399	153	0.148638501763
137	248	356	262	0.143868148327
236	227	291	269	0.138335734606
0	0	399	151	0.136304467916
201	290	331	310	0.13588064909
201	194	284	249	0.103683322668
203	296	399	319	0.103499591351
204	105	225	166	0.102917283773
0	292	331	319	0.10223595798
231	244	296	275	0.102142393589
275	230	399	286	0.0986464992166
0	0	102	252	0.0941193401814
183	0	347	151	0.0921156853437
204	105	254	182	0.0888586044312
194	79	254	153	0.0835504233837
0	121	217	204	0.082066655159
143	46	326	131	0.0819117277861
275	230	342	269	0.0817471519113
264	213	360	273	0.0803152248263
284	268	399	310	0.0747678652406
0	0	241	121	0.0671836435795
224	105	254	153	0.0639014691114
211	132	227	197	0.0638319775462
0	76	374	124	0.0619673877954
213	111	236	189	0.0595113635063
210	163	252	245	0.0591639243066
271	242	316	273	0.0576282888651
308	296	399	319	0.0566271729767
90	292	192	319	0.0559911727905
0	0	91	121	0.0556586310267
224	97	241	166	0.0548457838595
323	268	399	280	0.0537009760737
218	40	240	111	0.0534527972341
107	297	331	316	0.0518612414598
227	16	342	115	0.0513482540846
0	0	38	252	0.0504751354456
203	299	266	319	0.0501313433051
123	42	245	146	0.0495556779206
208	105	225	135	0.0471511855721
201	290	247	300	0.0457225218415
248	211	263	247	0.0454589203
236	112	399	211	0.0443499311805
143	53	217	118	0.0420822836459
201	77	236	135	0.0418725013733
289	296	347	310	0.0387459546328
284	275	353	286	0.0378821380436
229	0	277	149	0.0366665273905
151	91	277	143	0.0359805375338
3	0	102	57	0.0359273552895
298	249	356	262	0.0343276076019
0	175	157	196	0.0333681330085
203	94	224	143	0.0326870530844
204	91	268	119	0.0326433032751
217	148	254	208	0.0317893624306
330	276	399	283	0.0314585156739
107	297	218	309	0.0313119143248
33	0	132	118	0.0311015639454
289	251	314	269	0.0293176118284
284	268	399	286	0.0290743336082
233	223	257	259	0.0288556031883
323	0	399	45	0.0286551304162
203	90	236	114	0.0274493452162
151	91	277	117	0.0267991237342
210	180	273	228	0.0266966223717
270	237	296	272	0.0251562148333
229	112	248	149	0.0245075393468
35	251	93	282	0.0228292904794
0	43	61	119	0.0225826445967
111	292	162	303	0.0225109420717
90	297	160	309	0.0224644690752
287	300	331	307	0.0223824568093
201	77	236	104	0.0214366950095
0	0	40	46	0.0205225329846
204	95	222	119	0.0204802770168
323	296	347	304	0.0201472621411
211	132	252	189	0.0198447089642
86	0	399	80	0.0196745172143
194	94	220	124	0.0191810447723
266	40	351	67	0.0185582954437
49	167	144	176	0.0182036459446
123	177	150	193	0.0173348579556
127	302	160	309	0.0172250196338
